Chivenor
Location 2496E 1344N 6m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1968  10   ---     ---     ---     88.8    43.5
   1968  11   ---     ---     ---     58.9    57.9
   1968  12   ---     ---     ---    119.4    51.3
   1969   1   ---     ---     ---    136.3    40.4
   1969   2   ---     ---     ---     54.4    60.3
   1969   3   ---     ---     ---     59.3   100.2
   1969   4   ---     ---     ---     45.5   223.2
   1969   5   ---     ---     ---    125.4   164.0
   1969   6   ---     ---     ---     34.6   262.8
   1969   7   ---     ---     ---     80.3    ---
   1969   8   ---     ---     ---     62.7   183.4
   1969   9   ---     ---     ---     60.4   105.9
   1969  10   ---     ---     ---     15.0   126.1
   1969  11   ---     ---     ---    146.1    69.9
   1969  12   ---     ---     ---     94.6    42.0
   1970   1   ---     ---     ---     94.4    52.3
   1970   2   ---     ---     ---    102.2    91.4
   1970   3   ---     ---     ---     58.2   114.3
   1970   4   ---     ---     ---     58.2   154.4
   1970   5   ---     ---     ---     29.3   193.8
   1970   6   ---     ---     ---     35.3   219.7
   1970   7   ---     ---     ---     72.5   179.1
   1970   8   ---     ---     ---     75.2   162.0
   1970   9   ---     ---     ---     72.0   126.6
   1970  10   ---     ---     ---     68.9    77.5
   1970  11   ---     ---     ---    194.0    44.9
   1970  12   ---     ---     ---     56.8    65.4
   1971   1   ---     ---     ---    163.2    ---
   1971   2   ---     ---     ---     32.3    ---
   1971   3   ---     ---     ---     71.9    ---
   1971   4   ---     ---     ---     45.5    ---
   1971   5   ---     ---     ---     43.3    ---
   1971   6   ---     ---     ---     97.1    ---
   1971   7   ---     ---     ---     29.0    ---
   1971   8   ---     ---     ---     87.9    ---
   1971   9   ---     ---     ---     25.5    ---
   1971  10   ---     ---     ---     74.6    ---
   1971  11   ---     ---     ---    107.1    ---
   1971  12   ---     ---     ---     45.3    ---
   1972   1   ---     ---     ---     90.6    ---
   1972   2   ---     ---     ---    102.4    ---
   1972   3   ---     ---     ---     43.9    ---
   1972   4   ---     ---     ---     57.9    ---
   1972   5   ---     ---     ---     64.9    ---
   1972   6   ---     ---     ---     86.0    ---
   1972   7   ---     ---     ---     52.2    ---
   1972   8   ---     ---     ---     21.4    ---
   1972   9   ---     ---     ---     45.2    ---
   1972  10   ---     ---     ---     45.6    ---
   1972  11   ---     ---     ---    116.9    ---
   1972  12   ---     ---     ---    135.0    ---
   1973   1   ---     ---     ---     58.5    ---
   1973   2   ---     ---     ---     55.8    ---
   1973   3   ---     ---     ---     18.8    ---
   1973   4   ---     ---     ---     47.5    ---
   1973   5   ---     ---     ---     64.3    ---
   1973   6   ---     ---     ---     25.9    ---
   1973   7   ---     ---     ---     73.0    ---
   1973   8   ---     ---     ---     75.1    ---
   1973   9   ---     ---     ---     74.6    ---
   1973  10   ---     ---     ---     43.3    ---
   1973  11   ---     ---     ---     83.9    ---
   1973  12   ---     ---     ---     72.1    ---
   1974   1   ---     ---     ---    124.8    ---
   1974   2   ---     ---     ---    121.6    ---
   1974   3   ---     ---     ---     47.2    ---
   1974   4   ---     ---     ---     20.5    ---
   1974   5   ---     ---     ---     39.0    ---
   1974   6   ---     ---     ---     61.2    ---
   1974   7   ---     ---     ---     48.5    ---
   1974   8   ---     ---     ---    115.6    ---
   1974   9   ---     ---     ---     ---     ---
   1974  10   ---     ---     ---     ---     ---
   1974  11   ---     ---     ---     ---     ---
   1974  12   ---     ---     ---     ---     ---
   1980   1   ---     ---     ---     ---     ---
   1980   2   ---     ---     ---     ---     ---
   1980   3   ---     ---     ---     ---     ---
   1980   4   ---     ---     ---     ---     ---
   1980   5   ---     ---     ---     ---     ---
   1980   6   ---     ---     ---     ---     ---
   1980   7   ---     ---     ---     ---     ---
   1980   8   ---     ---     ---     58.0    ---
   1980   9   ---     ---     ---    102.2    ---
   1980  10   ---     ---     ---    133.5    ---
   1980  11   ---     ---     ---     85.5    ---
   1980  12   ---     ---     ---     66.8    ---
   1981   1   ---     ---     ---     52.7    ---
   1981   2   ---     ---     ---     35.9    ---
   1981   3   ---     ---     ---    128.3    ---
   1981   4   ---     ---     ---     56.9    ---
   1981   5   ---     ---     ---     97.5    ---
   1981   6   ---     ---     ---     29.3    ---
   1981   7   ---     ---     ---     62.4    ---
   1981   8   ---     ---     ---     19.9    ---
   1981   9   ---     ---     ---    139.7    ---
   1981  10   ---     ---     ---    178.8    ---
   1981  11   ---     ---     ---     44.1    ---
   1981  12   ---     ---     ---    108.2    ---
   1982   1   ---     ---     ---     97.2    ---
   1982   2   ---     ---     ---     63.8    ---
   1982   3   ---     ---     ---     94.1    ---
   1982   4   ---     ---     ---     20.4    ---
   1982   5   ---     ---     ---     27.5    ---
   1982   6   ---     ---     ---     93.3    ---
   1982   7   ---     ---     ---     45.1    ---
   1982   8   ---     ---     ---     60.1    ---
   1982   9   ---     ---     ---     68.1    ---
   1982  10   ---     ---     ---    112.8    ---
   1982  11   ---     ---     ---    140.6    ---
   1982  12   ---     ---     ---    147.6    ---
   1983   1   ---     ---     ---    117.1    ---
   1983   2   ---     ---     ---     23.5    ---
   1983   3   ---     ---     ---     53.1    ---
   1983   4   ---     ---     ---     74.3    ---
   1983   5   ---     ---     ---    111.5    ---
   1983   6   ---     ---     ---     34.0    ---
   1983   7   ---     ---     ---     18.4    ---
   1983   8   ---     ---     ---     68.3    ---
   1983   9   ---     ---     ---     93.3    ---
   1983  10   ---     ---     ---     84.5    ---
   1983  11   ---     ---     ---     46.7    ---
   1983  12   ---     ---     ---    108.2    ---
   1984   1   ---     ---     ---    132.2    ---
   1984   2   ---     ---     ---     59.2    ---
   1984   3   ---     ---     ---     28.4    ---
   1984   4   ---     ---     ---      4.9    ---
   1984   5   ---     ---     ---     47.8    ---
   1984   6   ---     ---     ---     26.5    ---
   1984   7   ---     ---     ---     15.6    ---
   1984   8   ---     ---     ---     54.7    ---
   1984   9   ---     ---     ---    141.0    ---
   1984  10   ---     ---     ---     90.7    ---
   1984  11   ---     ---     ---    164.0    ---
   1984  12   ---     ---     ---    113.3    ---
   1985   1   ---     ---     ---     67.7    ---
   1985   2   ---     ---     ---     35.8    ---
   1985   3   ---     ---     ---     64.1    ---
   1985   4   ---     ---     ---     80.2    ---
   1985   5   ---     ---     ---     52.6    ---
   1985   6   ---     ---     ---     95.7    ---
   1985   7   ---     ---     ---     50.6    ---
   1985   8   ---     ---     ---    134.0    ---
   1985   9   ---     ---     ---     60.8    ---
   1985  10   ---     ---     ---     54.6    ---
   1985  11   ---     ---     ---     52.5    ---
   1985  12   ---     ---     ---    114.7    ---
   1986   1   ---     ---     ---     83.8    ---
   1986   2   ---     ---     ---      1.1    ---
   1986   3   ---     ---     ---     56.2    ---
   1986   4    9.6     3.6       1    76.3    ---
   1986   5   14.8     7.9       0    53.4    ---
   1986   6   19.1    11.2       0    84.6    ---
   1986   7   18.9    12.6       0    38.6    ---
   1986   8   17.3    11.1       0   146.5    ---
   1986   9   16.1     8.1       0    22.8    ---
   1986  10   15.6     9.0       0    98.5    ---
   1986  11   12.2     5.4       2   120.3    ---
   1986  12   10.9     5.0       0   141.7    ---
   1987   1    5.0     0.3      13    19.1    ---
   1987   2    8.2     2.2       8    61.7    ---
   1987   3    9.1     2.8       7    86.1    ---
   1987   4   14.9     6.5       0    50.9    ---
   1987   5   15.1     7.2       0    45.9    ---
   1987   6   16.7    10.4       0    71.1    ---
   1987   7   20.4    12.7       0    38.6    ---
   1987   8   20.4    12.6       0    38.7    ---
   1987   9   18.5    10.9       0    65.7    ---
   1987  10   14.4     7.6       1   164.1    ---
   1987  11   11.0     5.2       3   108.1    ---
   1987  12    9.4     4.9       3    57.9    ---
   1988   1   10.2     4.6       2   159.0    ---
   1988   2    9.5     3.2       2    71.5    ---
   1988   3   10.3     5.4       2   100.7    ---
   1988   4   13.4     5.0       2    37.3    ---
   1988   5   16.3     7.7       0    51.8    ---
   1988   6   19.6    11.5       0    74.6    ---
   1988   7   17.7    12.2       0   117.7    ---
   1988   8   19.0    12.0       0    98.3    ---
   1988   9   17.3    11.2       0    54.8    ---
   1988  10   15.0     8.7       0    94.1    ---
   1988  11   11.4     3.7       5    47.3    ---
   1988  12   10.9     6.8       2    56.4    ---
   1989   1   10.4     4.2       5    40.3    ---
   1989   2   10.6     3.8       2    97.8    ---
   1989   3   11.6     5.0       1    80.1    ---
   1989   4   11.4     3.0       2    67.2    ---
   1989   5   19.6     9.5       0    10.8    ---
   1989   6   19.9    10.4       0    36.2    ---
   1989   7   23.1    14.0       0    36.6    ---
   1989   8   21.4    13.0       0    50.9    ---
   1989   9   19.3    11.4       0   119.7    ---
   1989  10   16.2    10.3       0   113.4    ---
   1989  11   11.7     5.3       6    69.8    ---
   1989  12    9.7     2.8       8   140.0    ---
   1990   1   10.9     5.2       0   132.9    ---
   1990   2   11.8     5.6       0   141.9    ---
   1990   3   12.4     5.6       2    19.9    ---
   1990   4   13.2     4.4       4    45.7    ---
   1990   5   18.9     8.6       0    32.1    ---
   1990   6   17.4    10.6       0    59.7    ---
   1990   7   22.6    12.6       0    35.2    ---
   1990   8   21.9    14.3       0    59.8    ---
   1990   9   18.3     9.7       0    77.8    ---
   1990  10   16.1    10.2       0   135.2    ---
   1990  11   11.2     5.3       2    74.2    ---
   1990  12    8.7     2.6       6   110.4    ---
   1991   1    7.7     1.8       9   119.8    ---
   1991   2    6.8    -1.1      17    54.5    ---
   1991   3   11.9     5.3       2    65.4    ---
   1991   4   12.6     4.7       1    99.7    ---
   1991   5   15.4     8.4       0     8.7    ---
   1991   6   16.5     9.6       0   107.8    ---
   1991   7   20.3    13.5       0    65.9    ---
   1991   8   21.0    12.8       0    21.8    ---
   1991   9   20.4    11.4       0    83.6    ---
   1991  10   14.3     7.9       0    96.0    ---
   1991  11   11.1     5.2       2    91.8    ---
   1991  12    9.0     3.6       4    39.3    ---
   1992   1    7.8     1.1      16    51.4    ---
   1992   2    9.8     3.3       5    45.9    ---
   1992   3   11.0     5.4       1    50.3    ---
   1992   4   12.8     5.6       1    65.4    ---
   1992   5   18.6     9.2       0    30.0    ---
   1992   6   21.0    11.0       0    21.1    ---
   1992   7   20.4    13.3       0    95.0    ---
   1992   8   19.0    12.3       0   127.7    ---
   1992   9   17.3    10.8       0    55.0    ---
   1992  10   12.4     6.1       2   103.3    ---
   1992  11   12.3     6.1       1   148.8    ---
   1992  12    8.4     3.1       8    68.7    ---
   1993   1   10.7     4.7       3   119.6    ---
   1993   2    8.5     4.0       1    14.8    ---
   1993   3   11.0     3.8       6    21.2    ---
   1993   4   13.4     7.0       0    39.1    ---
   1993   5   16.0     8.0       0    69.4    ---
   1993   6   19.1    11.2       0   179.7    ---
   1993   7   18.7    12.7       0   125.6    ---
   1993   8   19.3    11.5       0    37.5    ---
   1993   9   17.5     9.5       0    78.9    ---
   1993  10   12.9     5.8       2   120.4    ---
   1993  11   10.0     3.6       5    74.2    ---
   1993  12   10.1     5.1       3   163.2    ---
   1994   1    9.6     4.3       2   125.4    ---
   1994   2    8.8     2.2       8   101.9    ---
   1994   3   11.3     6.3       1    96.4    ---
   1994   4   12.4     5.7       1    71.2    ---
   1994   5   15.4     7.7       0    46.4    ---
   1994   6   18.0    10.5       0    29.6    ---
   1994   7   21.7    13.0       0    40.6    ---
   1994   8   20.2    13.1       0    92.4    ---
   1994   9   16.8    11.3       0   113.0    ---
   1994  10   15.7     8.1       0   111.5    ---
   1994  11   13.8     9.7       0    90.4    ---
   1994  12   11.6    ---     ---    157.6    ---
   1995   1   ---     ---     ---    157.2    ---
   1995   2   10.6    ---     ---     98.8    ---
   1995   3   ---     ---     ---     64.6    ---
   1995   4   ---     ---     ---     ---     ---
   1995   5   ---     ---     ---     49.2    ---
   1995   6   19.3    10.9       0    11.4    ---
   1995   7   22.8    14.3       0    75.0    ---
   1995   8   25.0    14.5       0    16.8    ---
   1995   9   18.5    11.4       0    97.0    ---
   1995  10   17.3    ---     ---     71.6    ---
   1995  11   12.5     5.6       4    86.0    ---
   1995  12   ---     ---     ---     84.2    ---
   1996   1    8.3     4.3       3    56.4    ---
   1996   2    7.8     1.2      11    67.0    ---
   1996   3    9.7     3.1       3    46.6    ---
   1996   4   12.8     5.6       4    79.0    ---
   1996   5   14.3     6.2       0    85.2    ---
   1996   6   18.5    10.0       0    33.4    ---
   1996   7   20.5    12.6       0    28.6    ---
   1996   8   20.7    13.0       0    65.2    ---
   1996   9   18.8    10.8       0    31.0    ---
   1996  10   15.7    10.6       0   100.6    ---
   1996  11   11.0     5.0       2   125.2    ---
   1996  12   ---     ---     ---     35.2    ---
   1997   1    6.4     1.4      11    11.4    ---
   1997   2   10.8     4.8       2    89.2    ---
   1997   3   12.4     5.8       1    24.6    ---
   1997   4   14.5     5.1       0    20.2    ---
   1997   5   17.3     8.2       0    63.6    ---
   1997   6   18.2    11.6       0   101.6    ---
   1997   7   20.4    12.7       0    39.0    ---
   1997   8   22.0    15.7       0   131.6    ---
   1997   9   19.3    11.3       0    30.2    ---
   1997  10   16.0     9.0       0    98.6    ---
   1997  11   13.1     6.9       0   145.6    ---
   1997  12   10.6     4.8       4    72.0    ---
   1998   1    9.5     3.8       6   106.8    ---
   1998   2   11.9     4.6       4    26.8    ---
   1998   3   11.8     6.1       1    92.2    ---
   1998   4   11.9     5.5       0   108.2    ---
   1998   5   18.3     9.5       0    34.0    ---
   1998   6   18.1    12.0       0   107.0    ---
   1998   7   18.7    13.3       0    77.0    ---
   1998   8   20.0    12.5       0    30.0    ---
   1998   9   18.8    12.5       0    80.6    ---
   1998  10   15.1     9.6       0   160.8    ---
   1998  11   11.1     5.7       1    97.8    ---
   1998  12   10.6     4.0       6    90.2    ---
   1999   1   10.5     4.4       5   125.6    ---
   1999   2    9.3     4.5       1    70.2    ---
   1999   3   11.2     4.7       1    39.4    ---
   1999   4   13.4     7.2       1    83.2    ---
   1999   5   17.3    10.4       0    40.4    ---
   1999   6   18.0    10.4       0    81.0    ---
   1999   7   21.9    13.8       0    19.2    ---
   1999   8   21.2    13.6       0    92.2    ---
   1999   9   20.0    11.8       0   106.6    ---
   1999  10   15.3     8.6       0    91.4    ---
   1999  11   12.2     6.5       1    59.8    ---
   1999  12   10.0     4.9       3   214.6    ---
   2000   1    9.1     2.6       7    38.8    ---
   2000   2   10.5     5.1       1   110.0    ---
   2000   3   11.4     4.9       0    36.6    ---
   2000   4   12.4     5.0       2   109.0    ---
   2000   5   16.7     9.2       0   103.4    ---
   2000   6   19.0    11.6       0    32.6    ---
   2000   7   19.9    12.9       0   119.0    ---
   2000   8   20.6    14.0       0    82.4    ---
   2000   9   19.1    12.3       0   137.8    ---
   2000  10   14.6     8.8       0   228.2    ---
   2000  11   11.2     5.9       0   220.2    ---
   2000  12   10.0     5.3       4   155.6    ---
   2001   1    8.3     2.7       7    78.6    ---
   2001   2    9.6     3.1       8    69.6    ---
   2001   3   10.1     4.2       4    91.0    ---
   2001   4   12.0     5.5       0    82.6    ---
   2001   5   17.7     9.0       0    22.4    ---
   2001   6   19.1    10.4       0    45.6    ---
   2001   7   20.6    13.0       0    62.0    ---
   2001   8   20.9    13.9       0    58.0    ---
   2001   9   18.6    11.9       0    29.6    ---
   2001  10   17.7    11.5       0   112.6    ---
   2001  11   12.6     5.4       1    90.2    ---
   2001  12    8.9     2.0       9    37.2    ---
   2002   1   10.3     4.8       3    95.8    ---
   2002   2   11.1     5.4       3   124.8    ---
   2002   3   12.2     5.5       0    44.4    ---
   2002   4   13.5     5.9       1    49.2    ---
   2002   5   16.0     8.6       0   114.4    ---
   2002   6   17.2    11.2       0    41.2    ---
   2002   7   ---     12.4       0    50.6    ---
   2002   8   20.2    13.1       0    32.4    ---
   2002   9   19.4    10.4       0    24.8    ---
   2002  10   15.1     8.8       0   119.6    ---
   2002  11   13.1     7.9       0   139.6    ---
   2002  12    9.5     5.2       1   114.4    ---
   2003   1    8.4     3.1       8    57.6    ---
   2003   2    8.8     2.7       7    46.2    ---
   2003   3   13.2     4.9       1    44.8    ---
   2003   4   15.3     5.6       4    38.4    ---
   2003   5   15.5     9.0       0    60.6    ---
   2003   6   19.9    11.5       0    44.0    ---
   2003   7   21.1    13.8       0    83.6    ---
   2003   8   22.8    14.1       0    28.8    ---
   2003   9   20.0    10.3       0    20.8    ---
   2003  10   14.1     7.0       4    78.8    ---
   2003  11   12.6     6.3       1    92.4    ---
   2003  12    9.9     4.3       1   119.4    ---
   2004   1    9.6     4.3       4   117.6    ---
   2004   2    9.2     3.5       5    46.9    ---
   2004   3   11.1     4.0       7    49.8    ---
