Wick Airport
Location  3365E 9522N 36m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1939   3    7.5     2.6       1    49.5    ---
   1939   4    9.0     3.4       1    25.2    ---
   1939   5   11.4     6.7       0    19.9    ---
   1939   6   14.5     8.2       0    31.2    ---
   1939   7   14.2     9.7       0   118.3    ---
   1939   8   15.4    10.6       0    40.3    ---
   1939   9   14.6     9.4       0    40.5    ---
   1939  10   10.5     5.1       0    39.7    ---
   1939  11    9.4     4.3       2   104.5    ---
   1939  12    6.7     2.6       5    85.0    ---
   1940   1    4.3    -1.1      14    36.3    ---
   1940   2    5.1     0.9       7    18.0    ---
   1940   3    6.8     0.7      12    45.1    ---
   1940   4    8.2     3.5       1    74.1    ---
   1940   5   11.9     7.0       0    44.3    ---
   1940   6   15.1     8.9       0    25.4    ---
   1940   7   14.1     9.9       0   114.6    ---
   1940   8   15.2     8.6       0    64.3    ---
   1940   9   13.4     7.1       0    57.7    ---
   1940  10   11.1     6.7       0    57.3    ---
   1940  11    8.8     3.3       0    99.2    ---
   1940  12    6.8     2.0       5    49.6    ---
   1941   1    3.9    -0.6      12    29.8    ---
   1941   2    4.6    -0.4      12    69.0    ---
   1941   3    5.7     0.3      10    38.3    ---
   1941   4    7.0     2.3       2    36.7    ---
   1941   5    9.4     4.2       3    23.1    ---
   1941   6   13.6     7.8       0    12.8    ---
   1941   7   15.5     9.9       0    50.4    ---
   1941   8   15.0     9.6       0   104.8    ---
   1941   9   15.2     9.8       0    39.5    ---
   1941  10   11.8     5.2       2    88.2    ---
   1941  11    9.0     4.6       2    81.6    ---
   1941  12    7.7     2.7       3    52.6    ---
   1942   1    4.5     0.0      14   111.0    ---
   1942   2    4.7    -0.6      15    58.1    ---
   1942   3    5.9     1.1      10    31.1    ---
   1942   4    9.5     3.4       2    24.5    ---
   1942   5   11.3     4.3       2    49.8    ---
   1942   6   13.5     7.0       0    24.8    ---
   1942   7   15.9     9.0       0    98.1    ---
